YEAR,EXPERIMENT,LOCATION,VARIETY,FAMILY,CHECK,RM,REPNO,YIELD,FAM_ENCODED,CLASS_OF,GRAD,BAGSOLD
2014,5047,3420,156763,6492,1,3.2,1,42.342848,64,2013,0,0
2014,5047,3420,156763,6492,1,3.2,2,63.4410371,64,2013,0,0
2014,5047,3420,156797,6502,1,3.2,1,55.0925578,66,2013,1,313993
2014,5047,3420,156797,6502,1,3.2,2,74.5482038,66,2013,1,313993
2014,5047,3430,139548,13984,1,3,1,54.2846693,4,2013,0,0
2014,5047,3430,139548,13984,1,3,2,55.6399235,4,2013,0,0
2014,5047,3430,152053,14333,1,3,1,62.829879,35,2013,1,940184
2014,5047,3430,152053,14333,1,3,2,60.2937959,35,2013,1,940184
2014,5047,3430,155843,13991,1,3,1,59.4613718,13,2011,1,871341
2014,5047,3430,155843,13991,1,3,2,58.3482016,13,2011,1,871341
2014,5047,3430,156368,14238,1,3.4,1,59.7385491,57,2012,1,1176551
2014,5047,3430,156368,14238,1,3.4,2,59.7385491,57,2012,1,1176551
2014,5047,3430,156553,14238,1,2.9,1,55.9129372,57,2013,1,595119
2014,5047,3430,156553,14238,1,2.9,2,55.2219271,57,2013,1,595119
2014,5047,3430,156642,14133,1,3,1,65.1222424,59,2013,1,297725
2014,5047,3430,156642,14133,1,3,2,62.237011,59,2013,1,297725
2014,5047,3430,156763,6492,1,3.2,1,55.6399235,64,2013,0,0
2014,5047,3430,156763,6492,1,3.2,2,53.9304652,64,2013,0,0
2014,5047,3430,156797,6502,1,3.2,1,65.5662614,66,2013,1,313993
2014,5047,3430,156797,6502,1,3.2,2,60.4680726,66,2013,1,313993
2014,5047,3490,139548,13984,1,3,1,73.1593433,4,2013,0,0
2014,5047,3490,139548,13984,1,3,2,68.3234618,4,2013,0,0
2014,5047,3490,152053,14333,1,3,1,64.231379,35,2013,1,940184
2014,5047,3490,152053,14333,1,3,2,60.3966965,35,2013,1,940184
2014,5047,3490,155843,13991,1,3,1,62.1657836,13,2011,1,871341
2014,5047,3490,155843,13991,1,3,2,51.7854638,13,2011,1,871341
2014,5047,3490,156368,14238,1,3.4,1,70.8379833,57,2012,1,1176551
2014,5047,3490,156368,14238,1,3.4,2,53.9740344,57,2012,1,1176551
2014,5047,3490,156553,14238,1,2.9,1,64.7702688,57,2013,1,595119
2014,5047,3490,156553,14238,1,2.9,2,63.245645,57,2013,1,595119
2014,5047,3490,156642,14133,1,3,1,50.9966089,59,2013,1,297725
2014,5047,3490,156642,14133,1,3,2,54.6808068,59,2013,1,297725
2014,5047,3490,156763,6492,1,3.2,1,65.9084207,64,2013,0,0
2014,5047,3490,156763,6492,1,3.2,2,61.809349,64,2013,0,0
2014,5047,3490,156797,6502,1,3.2,1,50.9041173,66,2013,1,313993
2014,5047,3490,156797,6502,1,3.2,2,58.500768,66,2013,1,313993
2014,5047,3503,139548,13984,1,3,1,50.5994305,4,2013,0,0
2014,5047,3503,139548,13984,1,3,2,52.519151,4,2013,0,0
2014,5047,3503,152053,14333,1,3,1,45.3332104,35,2013,1,940184
2014,5047,3503,152053,14333,1,3,2,45.8747768,35,2013,1,940184
2014,5047,3503,155843,13991,1,3,1,47.3516679,13,2011,1,871341
2014,5047,3503,155843,13991,1,3,2,49.6641058,13,2011,1,871341
2014,5047,3503,156368,14238,1,3.4,1,53.1105319,57,2012,1,1176551
2014,5047,3503,156368,14238,1,3.4,2,50.1078274,57,2012,1,1176551
2014,5047,3503,156553,14238,1,2.9,1,50.7969044,57,2013,1,595119
2014,5047,3503,156553,14238,1,2.9,2,46.7601382,57,2013,1,595119
2014,5047,3503,156642,14133,1,3,1,46.0222875,59,2013,1,297725
2014,5047,3503,156642,14133,1,3,2,46.5138906,59,2013,1,297725
2014,5047,3503,156763,6492,1,3.2,1,46.6126275,64,2013,0,0
2014,5047,3503,156763,6492,1,3.2,2,50.5994305,64,2013,0,0
2014,5047,3503,156797,6502,1,3.2,1,50.7969044,66,2013,1,313993
2014,5047,3503,156797,6502,1,3.2,2,51.7323778,66,2013,1,313993
2014,5047,4215,139548,13984,1,3,1,59.4851638,4,2013,0,0
2014,5047,4215,139548,13984,1,3,2,70.6778332,4,2013,0,0
2014,5047,4215,152053,14333,1,3,1,59.0918516,35,2013,1,940184
2014,5047,4215,152053,14333,1,3,2,69.6421358,35,2013,1,940184
2014,5047,4215,155843,13991,1,3,1,58.0766749,13,2011,1,871341
2014,5047,4215,155843,13991,1,3,2,62.5879437,13,2011,1,871341
2014,5047,4215,156368,14238,1,3.4,1,51.1253833,57,2012,1,1176551
2014,5047,4215,156368,14238,1,3.4,2,56.9996388,57,2012,1,1176551
2014,5047,4215,156553,14238,1,2.9,1,60.626141,57,2013,1,595119
2014,5047,4215,156553,14238,1,2.9,2,60.006507,57,2013,1,595119
2014,5047,4215,156642,14133,1,3,1,51.8091072,59,2013,1,297725
2014,5047,4215,156642,14133,1,3,2,54.4431838,59,2013,1,297725
2014,5047,4215,156763,6492,1,3.2,1,60.2328288,64,2013,0,0
2014,5047,4215,156763,6492,1,3.2,2,67.3051623,64,2013,0,0
2014,5047,4215,156797,6502,1,3.2,1,51.3975048,66,2013,1,313993
2014,5047,4215,156797,6502,1,3.2,2,53.661169,66,2013,1,313993
2014,5047,4320,139548,13984,1,3,1,54.7221455,4,2013,0,0
2014,5047,4320,139548,13984,1,3,2,60.1134225,4,2013,0,0
2014,5047,4320,152053,14333,1,3,1,50.4879053,35,2013,1,940184
2014,5047,4320,152053,14333,1,3,2,58.9291735,35,2013,1,940184
2014,5047,4320,155843,13991,1,3,1,56.4326447,13,2011,1,871341
2014,5047,4320,155843,13991,1,3,2,59.2429311,13,2011,1,871341
2014,5047,4320,156368,14238,1,3.4,1,51.902491,57,2012,1,1176551
2014,5047,4320,156368,14238,1,3.4,2,63.5997003,57,2012,1,1176551
2014,5047,4320,156553,14238,1,2.9,1,51.5763913,57,2013,1,595119
2014,5047,4320,156553,14238,1,2.9,2,50.0840354,57,2013,1,595119
2014,5047,4320,156642,14133,1,3,1,36.2797432,59,2013,1,297725
2014,5047,4320,156642,14133,1,3,2,40.1478833,59,2013,1,297725
2014,5047,4320,156763,6492,1,3.2,1,49.8801673,64,2013,0,0
2014,5047,4320,156763,6492,1,3.2,2,49.3872259,64,2013,0,0
2014,5047,4320,156797,6502,1,3.2,1,42.8902137,66,2013,1,313993
2014,5047,4320,156797,6502,1,3.2,2,51.6513362,66,2013,1,313993
2014,5047,4410,139548,13984,1,3,1,59.4671711,4,2013,0,0
2014,5047,4410,139548,13984,1,3,2,53.9909862,4,2013,0,0
2014,5047,4410,152053,14333,1,3,1,50.7274614,35,2013,1,940184
2014,5047,4410,152053,14333,1,3,2,43.2039713,35,2013,1,940184
2014,5047,4410,155843,13991,1,3,1,54.4794666,13,2011,1,871341
2014,5047,4410,155843,13991,1,3,2,52.6373677,13,2011,1,871341
2014,5047,4410,156368,14238,1,3.4,1,57.3785271,57,2012,1,1176551
2014,5047,4410,156368,14238,1,3.4,2,57.5523577,57,2012,1,1176551
2014,5047,4410,156553,14238,1,2.9,1,39.0058652,57,2013,1,595119
2014,5047,4410,156553,14238,1,2.9,2,49.418899,57,2013,1,595119
2014,5047,4410,156642,14133,1,3,1,56.4820132,59,2013,1,297725
2014,5047,4410,156642,14133,1,3,2,47.4109993,59,2013,1,297725
2014,5047,4410,156763,6492,1,3.2,1,65.165068,64,2013,0,0
2014,5047,4410,156763,6492,1,3.2,2,58.6111036,64,2013,0,0
2014,5047,4410,156797,6502,1,3.2,1,57.9294616,66,2013,1,313993
2014,5047,4410,156797,6502,1,3.2,2,60.7626478,66,2013,1,313993
2014,5379,3120,111336,12541,1,3.5,1,75.4637513,32,2012,1,820364
2014,5379,3120,111336,12541,1,3.5,2,79.0330039,32,2012,1,820364
2014,5379,3120,137289,14086,1,3.6,1,67.1039709,74,2013,0,0
2014,5379,3120,137289,14086,1,3.6,2,65.5491608,74,2013,0,0
2014,5379,3120,152061,14581,1,3.4,1,80.4414929,36,2013,0,0
2014,5379,3120,152061,14581,1,3.4,2,64.5110843,36,2013,0,0
2014,5379,3120,155918,13984,1,3.6,1,74.3661946,4,2011,1,408657
2014,5379,3120,155918,13984,1,3.6,2,69.3859252,4,2011,1,408657
2014,5379,3120,156367,14238,1,3.4,1,78.4111394,57,2012,0,0
2014,5379,3120,156367,14238,1,3.4,2,63.1641572,57,2012,0,0
2014,5379,3120,156368,14238,1,3.4,1,65.713772,57,2012,1,1176551
2014,5379,3120,156368,14238,1,3.4,2,61.4013155,57,2012,1,1176551
2014,5379,3120,156642,14133,1,3,1,64.7191159,59,2013,1,297725
2014,5379,3120,156642,14133,1,3,2,67.4172823,59,2013,1,297725
2014,5379,3120,156774,14774,1,3.5,1,91.3324494,65,2013,1,802998
2014,5379,3120,156774,14774,1,3.5,2,75.712973,65,2013,1,802998
2014,5379,3135,111336,12541,1,3.5,1,73.7212816,32,2012,1,820364
2014,5379,3135,111336,12541,1,3.5,2,80.6450636,32,2012,1,820364
2014,5379,3135,137289,14086,1,3.6,1,69.1825032,74,2013,0,0
2014,5379,3135,137289,14086,1,3.6,2,65.871543,74,2013,0,0
2014,5379,3135,152061,14581,1,3.4,1,70.2068994,36,2013,0,0
2014,5379,3135,152061,14581,1,3.4,2,67.2412212,36,2013,0,0
2014,5379,3135,155918,13984,1,3.6,1,60.3357294,4,2011,1,408657
2014,5379,3135,155918,13984,1,3.6,2,74.7708081,4,2011,1,408657
2014,5379,3135,156367,14238,1,3.4,1,64.9661071,57,2012,0,0
2014,5379,3135,156367,14238,1,3.4,2,71.6931586,57,2012,0,0
2014,5379,3135,156368,14238,1,3.4,1,72.209892,57,2012,1,1176551
2014,5379,3135,156368,14238,1,3.4,2,68.3844289,57,2012,1,1176551
2014,5379,3135,156642,14133,1,3,1,64.6001557,59,2013,1,297725
2014,5379,3135,156642,14133,1,3,2,65.8554834,59,2013,1,297725
2014,5379,3135,156774,14774,1,3.5,1,69.3448839,65,2013,1,802998
2014,5379,3135,156774,14774,1,3.5,2,62.7412536,65,2013,1,802998
2014,5379,3140,111336,12541,1,3.5,1,81.2098272,32,2012,1,820364
2014,5379,3140,111336,12541,1,3.5,2,78.51404,32,2012,1,820364
2014,5379,3140,137289,14086,1,3.6,1,77.2700135,74,2013,0,0
2014,5379,3140,137289,14086,1,3.6,2,72.1869922,74,2013,0,0
2014,5379,3140,152061,14581,1,3.4,1,84.5300068,36,2013,0,0
2014,5379,3140,152061,14581,1,3.4,2,84.2189258,36,2013,0,0
2014,5379,3140,155918,13984,1,3.6,1,77.5810945,4,2011,1,408657
2014,5379,3140,155918,13984,1,3.6,2,74.7800275,4,2011,1,408657
2014,5379,3140,156367,14238,1,3.4,1,75.712973,57,2012,0,0
2014,5379,3140,156367,14238,1,3.4,2,90.026861,57,2012,0,0
2014,5379,3140,156368,14238,1,3.4,1,88.7829832,57,2012,1,1176551
2014,5379,3140,156368,14238,1,3.4,2,84.2189258,57,2012,1,1176551
2014,5379,3140,156642,14133,1,3,1,87.1228934,59,2013,1,297725
2014,5379,3140,156642,14133,1,3,2,75.2989914,59,2013,1,297725
2014,5379,3140,156774,14774,1,3.5,1,79.7579177,65,2013,1,802998
2014,5379,3140,156774,14774,1,3.5,2,91.1678382,65,2013,1,802998
2014,5379,3170,111336,12541,1,3.5,1,61.7693487,32,2012,1,820364
2014,5379,3170,111336,12541,1,3.5,2,65.4370408,32,2012,1,820364
2014,5379,3170,137289,14086,1,3.6,1,63.6169495,74,2013,0,0
2014,5379,3170,137289,14086,1,3.6,2,66.8639686,74,2013,0,0
2014,5379,3170,152061,14581,1,3.4,1,76.5589288,36,2013,0,0
2014,5379,3170,152061,14581,1,3.4,2,74.1763044,36,2013,0,0
2014,5379,3170,155918,13984,1,3.6,1,66.5231476,4,2011,1,408657
2014,5379,3170,155918,13984,1,3.6,2,66.1276049,4,2011,1,408657
2014,5379,3170,156367,14238,1,3.4,1,56.2222338,57,2012,0,0
2014,5379,3170,156367,14238,1,3.4,2,63.3220769,57,2012,0,0
2014,5379,3170,156368,14238,1,3.4,1,59.9562463,57,2012,1,1176551
2014,5379,3170,156368,14238,1,3.4,2,63.2031167,57,2012,1,1176551
2014,5379,3170,156642,14133,1,3,1,63.3540475,59,2013,1,297725
2014,5379,3170,156642,14133,1,3,2,61.6710578,59,2013,1,297725
2014,5379,3170,156774,14774,1,3.5,1,62.3684621,65,2013,1,802998
2014,5379,3170,156774,14774,1,3.5,2,67.4401822,65,2013,1,802998
2014,5379,3202,111336,12541,1,3.5,1,55.9571012,32,2012,1,820364
2014,5379,3202,111336,12541,1,3.5,2,57.783884,32,2012,1,820364
2014,5379,3202,137289,14086,1,3.6,1,54.9561997,74,2013,0,0
2014,5379,3202,137289,14086,1,3.6,2,53.575369,74,2013,0,0
2014,5379,3202,152061,14581,1,3.4,1,52.7430936,36,2013,0,0
2014,5379,3202,152061,14581,1,3.4,2,56.8406782,36,2013,0,0
2014,5379,3202,155918,13984,1,3.6,1,60.3833135,4,2011,1,408657
2014,5379,3202,155918,13984,1,3.6,2,57.9076027,4,2011,1,408657
2014,5379,3202,156367,14238,1,3.4,1,59.4399589,57,2012,0,0
2014,5379,3202,156367,14238,1,3.4,2,58.4113992,57,2012,0,0
2014,5379,3202,156368,14238,1,3.4,1,50.3741496,57,2012,1,1176551
2014,5379,3202,156368,14238,1,3.4,2,54.8387265,57,2012,1,1176551
2014,5379,3202,156642,14133,1,3,1,51.6525258,59,2013,1,297725
2014,5379,3202,156642,14133,1,3,2,57.0540631,59,2013,1,297725
2014,5379,3202,156774,14774,1,3.5,1,57.7754081,65,2013,1,802998
2014,5379,3202,156774,14774,1,3.5,2,55.5707779,65,2013,1,802998
2014,5379,3203,111336,12541,1,3.5,1,54.4582025,32,2012,1,820364
2014,5379,3203,111336,12541,1,3.5,2,57.5312423,32,2012,1,820364
2014,5379,3203,137289,14086,1,3.6,1,45.0723902,74,2013,0,0
2014,5379,3203,137289,14086,1,3.6,2,52.9120171,74,2013,0,0
2014,5379,3203,152061,14581,1,3.4,1,47.9885511,36,2013,0,0
2014,5379,3203,152061,14581,1,3.4,2,61.1965552,36,2013,0,0
2014,5379,3203,155918,13984,1,3.6,1,53.0592304,4,2011,1,408657
2014,5379,3203,155918,13984,1,3.6,2,53.3633224,4,2011,1,408657
2014,5379,3203,156367,14238,1,3.4,1,52.079593,57,2012,0,0
2014,5379,3203,156367,14238,1,3.4,2,51.9035319,57,2012,0,0
2014,5379,3203,156368,14238,1,3.4,1,54.582962,57,2012,1,1176551
2014,5379,3203,156368,14238,1,3.4,2,56.6029065,57,2012,1,1176551
2014,5379,3203,156642,14133,1,3,1,31.3681733,59,2013,1,297725
2014,5379,3203,156642,14133,1,3,2,35.05594,59,2013,1,297725
2014,5379,3203,156774,14774,1,3.5,1,56.7117551,65,2013,1,802998
2014,5379,3203,156774,14774,1,3.5,2,54.7014761,65,2013,1,802998
2014,5379,3210,111336,12541,1,3.5,1,69.6970062,32,2012,1,820364
2014,5379,3210,111336,12541,1,3.5,2,73.1199377,32,2012,1,820364
2014,5379,3210,137289,14086,1,3.6,1,63.9942021,74,2013,0,0
2014,5379,3210,137289,14086,1,3.6,2,60.8822029,74,2013,0,0
2014,5379,3210,152061,14581,1,3.4,1,77.3729141,36,2013,0,0
2014,5379,3210,152061,14581,1,3.4,2,71.046015,36,2013,0,0
2014,5379,3210,155918,13984,1,3.6,1,70.2159701,4,2011,1,408657
2014,5379,3210,155918,13984,1,3.6,2,69.6970062,4,2011,1,408657
2014,5379,3210,156367,14238,1,3.4,1,69.2830246,57,2012,0,0
2014,5379,3210,156367,14238,1,3.4,2,67.5201829,57,2012,0,0
2014,5379,3210,156368,14238,1,3.4,1,70.2159701,57,2012,1,1176551
2014,5379,3210,156368,14238,1,3.4,2,65.3409805,57,2012,1,1176551
2014,5379,3210,156642,14133,1,3,1,68.1420474,59,2013,1,297725
2014,5379,3210,156642,14133,1,3,2,65.6520614,59,2013,1,297725
2014,5379,3210,156774,14774,1,3.5,1,71.1489156,65,2013,1,802998
2014,5379,3210,156774,14774,1,3.5,2,72.2898928,65,2013,1,802998
2014,5379,3240,111336,12541,1,3.5,1,87.225794,32,2012,1,820364
2014,5379,3240,111336,12541,1,3.5,2,73.43087,32,2012,1,820364
2014,5379,3240,137289,14086,1,3.6,1,67.3120025,74,2013,0,0
2014,5379,3240,137289,14086,1,3.6,2,77.8920268,74,2013,0,0
2014,5379,3240,152061,14581,1,3.4,1,74.5719958,36,2013,0,0
2014,5379,3240,152061,14581,1,3.4,2,79.6550172,36,2013,0,0
2014,5379,3240,155918,13984,1,3.6,1,75.8181041,4,2011,1,408657
2014,5379,3240,155918,13984,1,3.6,2,81.1069266,4,2011,1,408657
2014,5379,3240,156367,14238,1,3.4,1,71.9789605,57,2012,0,0
2014,5379,3240,156367,14238,1,3.4,2,73.3279694,57,2012,0,0
2014,5379,3240,156368,14238,1,3.4,1,75.8181041,57,2012,1,1176551
2014,5379,3240,156368,14238,1,3.4,2,66.0681248,57,2012,1,1176551
2014,5379,3240,156642,14133,1,3,1,64.2000033,59,2013,1,297725
2014,5379,3240,156642,14133,1,3,2,71.7731593,59,2013,1,297725
2014,5379,3240,156774,14774,1,3.5,1,76.0239053,65,2013,1,802998
2014,5379,3240,156774,14774,1,3.5,2,69.9050378,65,2013,1,802998
2014,5379,3250,111336,12541,1,3.5,1,76.8630209,32,2012,1,820364
2014,5379,3250,111336,12541,1,3.5,2,78.1778287,32,2012,1,820364
2014,5379,3250,137289,14086,1,3.6,1,72.6671454,74,2013,0,0
2014,5379,3250,137289,14086,1,3.6,2,72.2739818,74,2013,0,0
2014,5379,3250,152061,14581,1,3.4,1,65.064398,36,2013,0,0
2014,5379,3250,152061,14581,1,3.4,2,65.2290092,36,2013,0,0
2014,5379,3250,155918,13984,1,3.6,1,74.4393552,4,2011,1,408657
2014,5379,3250,155918,13984,1,3.6,2,67.7967654,4,2011,1,408657
2014,5379,3250,156367,14238,1,3.4,1,68.5490401,57,2012,0,0
2014,5379,3250,156367,14238,1,3.4,2,71.8531601,57,2012,0,0
2014,5379,3250,156368,14238,1,3.4,1,73.5407595,57,2012,1,1176551
2014,5379,3250,156368,14238,1,3.4,2,72.8592661,57,2012,1,1176551
2014,5379,3250,156642,14133,1,3,1,60.1665085,59,2013,1,297725
2014,5379,3250,156642,14133,1,3,2,56.3593354,59,2013,1,297725
2014,5379,3250,156774,14774,1,3.5,1,75.6923037,65,2013,1,802998
2014,5379,3250,156774,14774,1,3.5,2,72.8295261,65,2013,1,802998
2014,5379,3260,111336,12541,1,3.5,1,62.02318,32,2012,1,820364
2014,5379,3260,111336,12541,1,3.5,2,58.7031491,32,2012,1,820364
2014,5379,3260,137289,14086,1,3.6,1,60.9851034,74,2013,0,0
2014,5379,3260,137289,14086,1,3.6,2,59.8441263,74,2013,0,0
2014,5379,3260,152061,14581,1,3.4,1,55.9043126,36,2013,0,0
2014,5379,3260,152061,14581,1,3.4,2,62.9561255,36,2013,0,0
2014,5379,3260,155918,13984,1,3.6,1,67.1039709,4,2011,1,408657
2014,5379,3260,155918,13984,1,3.6,2,57.3563708,4,2011,1,408657
2014,5379,3260,156367,14238,1,3.4,1,54.9691366,57,2012,0,0
2014,5379,3260,156367,14238,1,3.4,2,60.3632389,57,2012,0,0
2014,5379,3260,156368,14238,1,3.4,1,65.2380799,57,2012,1,1176551
2014,5379,3260,156368,14238,1,3.4,2,60.6741712,57,2012,1,1176551
2014,5379,3260,156642,14133,1,3,1,58.0811359,59,2013,1,297725
2014,5379,3260,156642,14133,1,3,2,57.7702036,59,2013,1,297725
2014,5379,3260,156774,14774,1,3.5,1,55.0744164,65,2013,1,802998
2014,5379,3260,156774,14774,1,3.5,2,53.5172272,65,2013,1,802998
2014,5379,3270,111336,12541,1,3.5,1,76.5430179,32,2012,1,820364
2014,5379,3270,111336,12541,1,3.5,2,79.7579177,32,2012,1,820364
2014,5379,3270,137289,14086,1,3.6,1,66.8981697,74,2013,0,0
2014,5379,3270,137289,14086,1,3.6,2,64.7191159,74,2013,0,0
2014,5379,3270,152061,14581,1,3.4,1,74.2609149,36,2013,0,0
2014,5379,3270,152061,14581,1,3.4,2,73.6390503,36,2013,0,0
2014,5379,3270,155918,13984,1,3.6,1,61.6071167,4,2011,1,408657
2014,5379,3270,155918,13984,1,3.6,2,71.6680282,4,2011,1,408657
2014,5379,3270,156367,14238,1,3.4,1,70.6321822,57,2012,0,0
2014,5379,3270,156367,14238,1,3.4,2,70.5270511,57,2012,0,0
2014,5379,3270,156368,14238,1,3.4,1,78.8249722,57,2012,1,1176551
2014,5379,3270,156368,14238,1,3.4,2,76.7510496,57,2012,1,1176551
2014,5379,3270,156642,14133,1,3,1,78.7220717,59,2013,1,297725
2014,5379,3270,156642,14133,1,3,2,69.3859252,59,2013,1,297725
2014,5379,3270,156774,14774,1,3.5,1,76.4401173,65,2013,1,802998
2014,5379,3270,156774,14774,1,3.5,2,70.6321822,65,2013,1,802998
2014,5379,3280,111336,12541,1,3.5,1,57.0454385,32,2012,1,820364
2014,5379,3280,111336,12541,1,3.5,2,57.0454385,32,2012,1,820364
2014,5379,3280,137289,14086,1,3.6,1,57.0454385,74,2013,0,0
2014,5379,3280,137289,14086,1,3.6,2,64.3052831,74,2013,0,0
2014,5379,3280,152061,14581,1,3.4,1,65.3409805,36,2013,0,0
2014,5379,3280,152061,14581,1,3.4,2,54.9691366,36,2013,0,0
2014,5379,3280,155918,13984,1,3.6,1,52.895214,4,2011,1,408657
2014,5379,3280,155918,13984,1,3.6,2,47.709292,4,2011,1,408657
2014,5379,3280,156367,14238,1,3.4,1,62.2313604,57,2012,0,0
2014,5379,3280,156367,14238,1,3.4,2,54.9691366,57,2012,0,0
2014,5379,3280,156368,14238,1,3.4,1,51.8593679,57,2012,1,1176551
2014,5379,3280,156368,14238,1,3.4,2,56.0072132,57,2012,1,1176551
2014,5379,3280,156642,14133,1,3,1,50.8212913,59,2013,1,297725
2014,5379,3280,156642,14133,1,3,2,53.9332905,59,2013,1,297725
2014,5379,3280,156774,14774,1,3.5,1,61.1931351,65,2013,1,802998
2014,5379,3280,156774,14774,1,3.5,2,54.9691366,65,2013,1,802998
2014,5379,3290,111336,12541,1,3.5,1,79.4721158,32,2012,1,820364
2014,5379,3290,111336,12541,1,3.5,2,81.2122064,32,2012,1,820364
2014,5379,3290,137289,14086,1,3.6,1,58.1474562,74,2013,0,0
2014,5379,3290,137289,14086,1,3.6,2,61.7922485,74,2013,0,0
2014,5379,3290,152061,14581,1,3.4,1,85.4925437,36,2013,0,0
2014,5379,3290,152061,14581,1,3.4,2,89.4872277,36,2013,0,0
2014,5379,3290,155918,13984,1,3.6,1,75.010959,4,2011,1,408657
2014,5379,3290,155918,13984,1,3.6,2,77.1785629,4,2011,1,408657
2014,5379,3290,156367,14238,1,3.4,1,83.6312624,57,2012,0,0
2014,5379,3290,156367,14238,1,3.4,2,73.227448,57,2012,0,0
2014,5379,3290,156368,14238,1,3.4,1,65.7777132,57,2012,1,1176551
2014,5379,3290,156368,14238,1,3.4,2,85.0809413,57,2012,1,1176551
2014,5379,3290,156642,14133,1,3,1,54.7840048,59,2013,1,297725
2014,5379,3290,156642,14133,1,3,2,74.4232956,59,2013,1,297725
2014,5379,3290,156774,14774,1,3.5,1,74.6702867,65,2013,1,802998
2014,5379,3290,156774,14774,1,3.5,2,74.8212175,65,2013,1,802998
2014,5379,3310,111336,12541,1,3.5,1,64.824247,32,2012,1,820364
2014,5379,3310,111336,12541,1,3.5,2,62.1260806,32,2012,1,820364
2014,5379,3310,137289,14086,1,3.6,1,59.533194,74,2013,0,0
2014,5379,3310,137289,14086,1,3.6,2,46.3625137,74,2013,0,0
2014,5379,3310,152061,14581,1,3.4,2,56.1101138,36,2013,0,0
2014,5379,3310,156367,14238,1,3.4,1,50.9241919,57,2012,0,0
2014,5379,3310,156367,14238,1,3.4,2,51.3404039,57,2012,0,0
2014,5379,3310,156368,14238,1,3.4,1,64.3052831,57,2012,1,1176551
2014,5379,3310,156368,14238,1,3.4,2,63.889071,57,2012,1,1176551
2014,5379,3310,156642,14133,1,3,1,58.2893163,59,2013,1,297725
2014,5379,3310,156642,14133,1,3,2,48.6422375,59,2013,1,297725
2014,5379,3320,111336,12541,1,3.5,1,57.7989028,32,2012,1,820364
2014,5379,3320,111336,12541,1,3.5,2,60.2973647,32,2012,1,820364
2014,5379,3320,137289,14086,1,3.6,1,58.0024734,74,2013,0,0
2014,5379,3320,137289,14086,1,3.6,2,61.4323939,74,2013,0,0
2014,5379,3320,152061,14581,1,3.4,1,59.0180963,36,2013,0,0
2014,5379,3320,152061,14581,1,3.4,2,55.7508539,36,2013,0,0
2014,5379,3320,155918,13984,1,3.6,1,56.6049883,4,2011,1,408657
2014,5379,3320,155918,13984,1,3.6,2,51.4150515,4,2011,1,408657
2014,5379,3320,156367,14238,1,3.4,1,53.9047401,57,2012,0,0
2014,5379,3320,156367,14238,1,3.4,2,60.180635,57,2012,0,0
2014,5379,3320,156368,14238,1,3.4,1,59.3131176,57,2012,1,1176551
2014,5379,3320,156368,14238,1,3.4,2,46.2668994,57,2012,1,1176551
2014,5379,3320,156642,14133,1,3,1,48.6655835,59,2013,1,297725
2014,5379,3320,156642,14133,1,3,2,45.1309781,59,2013,1,297725
2014,5379,3320,156774,14774,1,3.5,1,54.3964919,65,2013,1,802998
2014,5379,3320,156774,14774,1,3.5,2,62.9376867,65,2013,1,802998
2014,5379,3330,111336,12541,1,3.5,1,56.3753951,32,2012,1,820364
2014,5379,3330,111336,12541,1,3.5,2,58.5773487,32,2012,1,820364
2014,5379,3330,137289,14086,1,3.6,1,61.3303855,74,2013,0,0
2014,5379,3330,137289,14086,1,3.6,2,60.42718,74,2013,0,0
2014,5379,3330,152061,14581,1,3.4,1,53.5216882,36,2013,0,0
2014,5379,3330,152061,14581,1,3.4,2,62.02318,36,2013,0,0
2014,5379,3330,155918,13984,1,3.6,1,63.1321866,4,2011,1,408657
2014,5379,3330,155918,13984,1,3.6,2,61.0903832,4,2011,1,408657
2014,5379,3330,156367,14238,1,3.4,1,62.7274245,57,2012,0,0
2014,5379,3330,156367,14238,1,3.4,2,70.0330688,57,2012,0,0
2014,5379,3330,156368,14238,1,3.4,1,65.9218037,57,2012,1,1176551
2014,5379,3330,156368,14238,1,3.4,2,62.6588737,57,2012,1,1176551
2014,5379,3330,156642,14133,1,3,1,50.3823281,59,2013,1,297725
2014,5379,3330,156642,14133,1,3,2,63.4135276,59,2013,1,297725
2014,5379,3330,156774,14774,1,3.5,1,72.1962116,65,2013,1,802998
2014,5379,3330,156774,14774,1,3.5,2,66.1093148,65,2013,1,802998
2014,5379,3340,111336,12541,1,3.5,1,60.3632389,32,2012,1,820364
2014,5379,3340,111336,12541,1,3.5,2,54.6582044,32,2012,1,820364
2014,5379,3340,137289,14086,1,3.6,1,57.4592713,74,2013,0,0
2014,5379,3340,137289,14086,1,3.6,2,54.9691366,74,2013,0,0
2014,5379,3340,152061,14581,1,3.4,1,57.4592713,36,2013,0,0
2014,5379,3340,152061,14581,1,3.4,2,59.4302934,36,2013,0,0
2014,5379,3340,155918,13984,1,3.6,1,42.4204695,4,2011,1,408657
2014,5379,3340,155918,13984,1,3.6,2,36.4045027,4,2011,1,408657
2014,5379,3340,156367,14238,1,3.4,1,43.2505144,57,2012,0,0
2014,5379,3340,156367,14238,1,3.4,2,50.3023273,57,2012,0,0
2014,5379,3340,156368,14238,1,3.4,1,56.7343575,57,2012,1,1176551
2014,5379,3340,156368,14238,1,3.4,2,54.0361911,57,2012,1,1176551
2014,5379,3340,156642,14133,1,3,1,48.8502692,59,2013,1,297725
