YEAR,EXPERIMENT,LOCATION,VARIETY,FAMILY,CHECK,RM,REPNO,YIELD,CLASS_OF,GRAD,BAGSOLD
2013,4720,3310,155853,13521,1,2.7,1,61.4332861,2011,1,761392
2013,4720,3310,155853,13521,1,2.7,2,61.4332861,2011,1,761392
2013,4720,3310,155890,12533,1,2.7,1,62.5488355,2011,0,0
2013,4720,3310,155890,12533,1,2.7,2,64.7823135,2011,0,0
2013,4720,3310,156305,12531,1,2.5,1,58.0818794,2012,1,664532
2013,4720,3310,156305,12531,1,2.5,2,60.3153574,2012,1,664532
2013,4720,3310,156314,12531,1,2.8,1,59.1974288,2012,1,755156
2013,4720,3310,156314,12531,1,2.8,2,61.4332861,2012,1,755156
2013,4720,3310,156565,14238,0,2.5,1,56.9639507,2013,0,0
2013,4720,3310,156565,14238,0,2.5,2,60.3153574,2013,0,0
2013,4720,3310,156574,14486,0,2.7,1,60.3153574,2013,0,0
2013,4720,3310,156574,14486,0,2.7,2,71.4851269,2013,0,0
2013,4720,3310,156583,12502,0,2.7,1,62.5488355,2013,0,0
2013,4720,3310,156583,12502,0,2.7,2,67.0181708,2013,0,0
2013,4720,3310,156806,11189,0,2.6,1,67.0181708,2013,1,1038700
2013,4720,3310,156806,11189,0,2.6,2,68.1337202,2013,1,1038700
2013,4720,3310,156807,11189,0,2.7,1,60.3153574,2013,0,0
2013,4720,3310,156807,11189,0,2.7,2,70.3670496,2013,0,0
2013,4720,3330,140150,14557,0,2.7,1,69.2516489,2013,0,0
2013,4720,3330,140150,14557,0,2.7,2,55.5135283,2013,0,0
2013,4720,3330,152079,11179,0,2.7,1,72.3789642,2013,1,1357745
2013,4720,3330,152079,11179,0,2.7,2,68.0227898,2013,1,1357745
2013,4720,3330,155820,12533,1,2.8,1,53.8366354,2011,1,1061421
2013,4720,3330,155820,12533,1,2.8,2,66.0110239,2011,1,1061421
2013,4720,3330,155853,13521,1,2.7,1,62.3247442,2011,1,761392
2013,4720,3330,155853,13521,1,2.7,2,60.3153574,2011,1,761392
2013,4720,3330,155890,12533,1,2.7,1,64.3365101,2011,0,0
2013,4720,3330,155890,12533,1,2.7,2,52.8320163,2011,0,0
2013,4720,3330,156305,12531,1,2.5,1,52.1621216,2012,1,664532
2013,4720,3330,156305,12531,1,2.5,2,57.8577881,2012,1,664532
2013,4720,3330,156314,12531,1,2.8,1,64.6713831,2012,1,755156
2013,4720,3330,156314,12531,1,2.8,2,61.6549982,2012,1,755156
2013,4720,3330,156565,14238,0,2.5,1,72.0440912,2013,0,0
2013,4720,3330,156565,14238,0,2.5,2,71.9307816,2013,0,0
2013,4720,3330,156574,14486,0,2.7,1,59.5323018,2013,0,0
2013,4720,3330,156574,14486,0,2.7,2,50.2636653,2013,0,0
2013,4720,3330,156583,12502,0,2.7,1,58.0818794,2013,0,0
2013,4720,3330,156583,12502,0,2.7,2,52.942798,2013,0,0
2013,4720,3330,156806,11189,0,2.6,1,58.3059707,2013,1,1038700
2013,4720,3330,156806,11189,0,2.6,2,56.2942047,2013,1,1038700
2013,4720,3330,156807,11189,0,2.7,1,64.8954745,2013,0,0
2013,4720,3330,156807,11189,0,2.7,2,59.7563931,2013,0,0
2013,4720,3340,140150,14557,0,2.7,1,65.4545875,2013,0,0
2013,4720,3340,140150,14557,0,2.7,2,64.0016371,2013,0,0
2013,4720,3340,152079,11179,0,2.7,1,68.6926845,2013,1,1357745
2013,4720,3340,152079,11179,0,2.7,2,68.3578115,2013,1,1357745
2013,4720,3340,155820,12533,1,2.8,1,60.4261391,2011,1,1061421
2013,4720,3340,155820,12533,1,2.8,2,63.8883275,2011,1,1061421
2013,4720,3340,155853,13521,1,2.7,1,62.4380538,2011,1,761392
2013,4720,3340,155853,13521,1,2.7,2,57.1880421,2011,1,761392
2013,4720,3340,155890,12533,1,2.7,1,55.289437,2011,0,0
2013,4720,3340,155890,12533,1,2.7,2,63.3318911,2011,0,0
2013,4720,3340,156305,12531,1,2.5,1,64.1124188,2012,1,664532
2013,4720,3340,156305,12531,1,2.5,2,58.1928098,2012,1,664532
2013,4720,3340,156314,12531,1,2.8,1,55.1762761,2012,1,755156
2013,4720,3340,156314,12531,1,2.8,2,54.7304727,2012,1,755156
2013,4720,3340,156565,14238,0,2.5,1,59.7563931,2013,0,0
2013,4720,3340,156565,14238,0,2.5,2,67.2397342,2013,0,0
2013,4720,3340,156574,14486,0,2.7,1,68.4685932,2013,0,0
2013,4720,3340,156574,14486,0,2.7,2,63.7775458,2013,0,0
2013,4720,3340,156583,12502,0,2.7,1,60.8743217,2013,0,0
2013,4720,3340,156583,12502,0,2.7,2,55.5135283,2013,0,0
2013,4720,3340,156806,11189,0,2.6,1,60.9851034,2013,1,1038700
2013,4720,3340,156806,11189,0,2.6,2,60.7610121,2013,1,1038700
2013,4720,3340,156807,11189,0,2.7,1,51.1575026,2013,0,0
2013,4720,3340,156807,11189,0,2.7,2,59.5323018,2013,0,0
2013,4720,3410,140150,14557,0,2.7,1,43.8644979,2013,0,0
2013,4720,3410,140150,14557,0,2.7,2,50.5204706,2013,0,0
2013,4720,3410,152079,11179,0,2.7,1,70.3862319,2013,1,1357745
2013,4720,3410,152079,11179,0,2.7,2,56.4695223,2013,1,1357745
2013,4720,3410,155820,12533,1,2.8,1,59.3952002,2011,1,1061421
2013,4720,3410,155820,12533,1,2.8,2,50.1180877,2011,1,1061421
2013,4720,3410,155853,13521,1,2.7,1,57.6789016,2011,1,761392
2013,4720,3410,155853,13521,1,2.7,2,51.1252346,2011,1,761392
2013,4720,3410,155890,12533,1,2.7,1,58.1835904,2011,0,0
2013,4720,3410,155890,12533,1,2.7,2,57.5788264,2011,0,0
2013,4720,3410,156305,12531,1,2.5,1,61.6115777,2012,1,664532
2013,4720,3410,156305,12531,1,2.5,2,55.1600678,2012,1,664532
2013,4720,3410,156314,12531,1,2.8,1,60.9068871,2012,1,755156
2013,4720,3410,156314,12531,1,2.8,2,57.8812827,2012,1,755156
2013,4720,3410,156565,14238,0,2.5,1,59.0928925,2013,0,0
2013,4720,3410,156565,14238,0,2.5,2,58.5882038,2013,0,0
2013,4720,3410,156574,14486,0,2.7,1,56.77183,2013,0,0
2013,4720,3410,156574,14486,0,2.7,2,47.8994797,2013,0,0
2013,4720,3410,156583,12502,0,2.7,1,59.6975078,2013,0,0
2013,4720,3410,156583,12502,0,2.7,2,54.553222,2013,0,0
2013,4720,3410,156806,11189,0,2.6,1,61.0069624,2013,1,1038700
2013,4720,3410,156806,11189,0,2.6,2,54.6555278,2013,1,1038700
2013,4720,3410,156807,11189,0,2.7,1,57.5788264,2013,0,0
2013,4720,3410,156807,11189,0,2.7,2,58.7882057,2013,0,0
2013,4720,3430,140150,14557,0,2.7,1,54.9578354,2013,0,0
2013,4720,3430,140150,14557,0,2.7,2,51.327467,2013,0,0
2013,4720,3430,152079,11179,0,2.7,1,54.2509143,2013,1,1357745
2013,4720,3430,152079,11179,0,2.7,2,36.7059182,2013,1,1357745
2013,4720,3430,155820,12533,1,2.8,1,51.8321557,2011,1,1061421
2013,4720,3430,155820,12533,1,2.8,2,63.3278762,2011,1,1061421
2013,4720,3430,155853,13521,1,2.7,1,43.5620415,2011,1,761392
2013,4720,3430,155853,13521,1,2.7,2,48.9064779,2011,1,761392
2013,4720,3430,155890,12533,1,2.7,1,38.0153727,2011,0,0
2013,4720,3430,155890,12533,1,2.7,2,52.5368463,2011,0,0
2013,4720,3430,156305,12531,1,2.5,1,52.5368463,2012,1,664532
2013,4720,3430,156305,12531,1,2.5,2,59.2928944,2012,1,664532
2013,4720,3430,156314,12531,1,2.8,1,54.553222,2012,1,755156
2013,4720,3430,156314,12531,1,2.8,2,60.4021984,2012,1,755156
2013,4720,3430,156565,14238,0,2.5,1,49.5112419,2013,0,0
2013,4720,3430,156565,14238,0,2.5,2,57.2765187,2013,0,0
2013,4720,3430,156574,14486,0,2.7,1,51.4275423,2013,0,0
2013,4720,3430,156574,14486,0,2.7,2,50.1180877,2013,0,0
2013,4720,3430,156583,12502,0,2.7,1,52.0321576,2013,0,0
2013,4720,3430,156583,12502,0,2.7,2,38.0153727,2013,0,0
2013,4720,3430,156806,11189,0,2.6,1,49.3110913,2013,1,1038700
2013,4720,3430,156806,11189,0,2.6,2,49.7134743,2013,1,1038700
2013,4720,3430,156807,11189,0,2.7,1,48.2017873,2013,0,0
2013,4720,3430,156807,11189,0,2.7,2,51.5298481,2013,0,0
2013,4720,3490,140150,14557,0,2.7,1,70.2562679,2013,0,0
2013,4720,3490,140150,14557,0,2.7,2,63.7775458,2013,0,0
2013,4720,3490,152079,11179,0,2.7,1,75.058097,2013,1,1357745
2013,4720,3490,152079,11179,0,2.7,2,67.0181708,2013,1,1357745
2013,4720,3490,155820,12533,1,2.8,1,73.8293867,2011,1,1061421
2013,4720,3490,155820,12533,1,2.8,2,67.0181708,2011,1,1061421
2013,4720,3490,155853,13521,1,2.7,1,64.7823135,2011,1,761392
2013,4720,3490,155853,13521,1,2.7,2,63.3318911,2011,1,761392
2013,4720,3490,155890,12533,1,2.7,1,52.1621216,2011,0,0
2013,4720,3490,155890,12533,1,2.7,2,65.5653692,2011,0,0
2013,4720,3490,156305,12531,1,2.5,1,59.4215201,2012,1,664532
2013,4720,3490,156305,12531,1,2.5,2,62.6621451,2012,1,664532
2013,4720,3490,156314,12531,1,2.8,1,69.9213949,2012,1,755156
2013,4720,3490,156314,12531,1,2.8,2,68.6926845,2012,1,755156
2013,4720,3490,156565,14238,0,2.5,1,64.6713831,2013,0,0
2013,4720,3490,156565,14238,0,2.5,2,71.3741965,2013,0,0
2013,4720,3490,156574,14486,0,2.7,1,78.5228133,2013,0,0
2013,4720,3490,156574,14486,0,2.7,2,69.3624306,2013,0,0
2013,4720,3490,156583,12502,0,2.7,1,71.8199999,2013,0,0
2013,4720,3490,156583,12502,0,2.7,2,66.4592065,2013,0,0
2013,4720,3490,156806,11189,0,2.6,1,62.4380538,2013,1,1038700
2013,4720,3490,156806,11189,0,2.6,2,80.8670731,2013,1,1038700
2013,4720,3490,156807,11189,0,2.7,1,69.6973036,2013,0,0
2013,4720,3490,156807,11189,0,2.7,2,84.5533527,2013,0,0
2013,4721,2120,139548,13984,0,3,1,63.9857262,2013,0,0
2013,4721,2120,139548,13984,0,3,2,61.0832456,2013,0,0
2013,4721,2120,152053,14333,0,3,1,68.2453941,2013,1,940184
2013,4721,2120,152053,14333,0,3,2,65.1488597,2013,1,940184
2013,4721,2120,155820,12533,1,2.8,1,62.5344116,2011,1,1061421
2013,4721,2120,155820,12533,1,2.8,2,67.665017,2011,1,1061421
2013,4721,2120,155843,13991,1,3,1,67.2786937,2011,1,871341
2013,4721,2120,155843,13991,1,3,2,60.5987801,2011,1,871341
2013,4721,2120,155853,13521,1,2.7,1,54.2092782,2011,1,761392
2013,4721,2120,155853,13521,1,2.7,2,60.5987801,2011,1,761392
2013,4721,2120,156281,12531,1,2.9,1,58.5650066,2012,0,0
2013,4721,2120,156281,12531,1,2.9,2,62.0500948,2012,0,0
2013,4721,2120,156314,12531,1,2.8,1,60.8890431,2012,1,755156
2013,4721,2120,156314,12531,1,2.8,2,61.2753664,2012,1,755156
2013,4721,2120,156553,14238,0,2.9,1,57.8884203,2013,1,595119
2013,4721,2120,156553,14238,0,2.9,2,70.5695794,2013,1,595119
2013,4721,2170,139548,13984,0,3,1,62.9229654,2013,0,0
2013,4721,2170,139548,13984,0,3,2,60.210375,2013,0,0
2013,4721,2170,152053,14333,0,3,1,61.9540344,2013,1,940184
2013,4721,2170,152053,14333,0,3,2,54.2092782,2013,1,940184
2013,4721,2170,155820,12533,1,2.8,1,68.3435363,2011,1,1061421
2013,4721,2170,155820,12533,1,2.8,2,65.4389739,2011,1,1061421
2013,4721,2170,155843,13991,1,3,1,61.6637715,2011,1,871341
2013,4721,2170,155843,13991,1,3,2,56.4351726,2011,1,871341
2013,4721,2170,155853,13521,1,2.7,1,63.9857262,2011,1,761392
2013,4721,2170,155853,13521,1,2.7,2,60.1143147,2011,1,761392
2013,4721,2170,156281,12531,1,2.9,1,60.7929827,2012,0,0
2013,4721,2170,156281,12531,1,2.9,2,54.693595,2012,0,0
2013,4721,2170,156314,12531,1,2.8,1,67.5689566,2012,1,755156
2013,4721,2170,156314,12531,1,2.8,2,68.82592,2012,1,755156
2013,4721,2170,156553,14238,0,2.9,1,65.6333252,2013,1,595119
2013,4721,2170,156553,14238,0,2.9,2,63.5033425,2013,1,595119
2013,4721,2200,139548,13984,0,3,1,51.2351241,2013,0,0
2013,4721,2200,139548,13984,0,3,2,53.9332905,2013,0,0
2013,4721,2200,152053,14333,0,3,1,54.866236,2013,1,940184
2013,4721,2200,152053,14333,0,3,2,60.4661395,2013,1,940184
2013,4721,2200,155820,12533,1,2.8,1,55.4882493,2011,1,1061421
2013,4721,2200,155820,12533,1,2.8,2,61.0903832,2011,1,1061421
2013,4721,2200,155843,13991,1,3,1,50.9241919,2011,1,871341
2013,4721,2200,155843,13991,1,3,2,56.5263259,2011,1,871341
2013,4721,2200,155853,13521,1,2.7,1,55.1771683,2011,1,761392
2013,4721,2200,155853,13521,1,2.7,2,53.4143266,2011,1,761392
2013,4721,2200,156281,12531,1,2.9,1,57.7702036,2012,0,0
2013,4721,2200,156281,12531,1,2.9,2,57.9782353,2012,0,0
2013,4721,2200,156314,12531,1,2.8,1,57.0454385,2012,1,755156
2013,4721,2200,156314,12531,1,2.8,2,53.4143266,2012,1,755156
2013,4721,2200,156553,14238,0,2.9,1,55.3853487,2013,1,595119
2013,4721,2200,156553,14238,0,2.9,2,52.37625,2013,1,595119
2013,4721,2230,139548,13984,0,3,1,51.379066,2013,0,0
2013,4721,2230,139548,13984,0,3,2,64.1124188,2013,0,0
2013,4721,2230,152053,14333,0,3,1,68.4685932,2013,1,940184
2013,4721,2230,152053,14333,0,3,2,72.0440912,2013,1,940184
2013,4721,2230,155820,12533,1,2.8,1,72.2656546,2011,1,1061421
2013,4721,2230,155820,12533,1,2.8,2,68.6926845,2011,1,1061421
2013,4721,2230,155843,13991,1,3,1,63.8883275,2011,1,871341
2013,4721,2230,155843,13991,1,3,2,63.7775458,2011,1,871341
2013,4721,2230,155853,13521,1,2.7,1,64.5606014,2011,1,761392
2013,4721,2230,155853,13521,1,2.7,2,67.1289525,2011,1,761392
2013,4721,2230,156281,12531,1,2.9,1,66.7940795,2012,0,0
2013,4721,2230,156281,12531,1,2.9,2,69.8106132,2012,0,0
2013,4721,2230,156314,12531,1,2.8,1,62.9970181,2012,1,755156
2013,4721,2230,156314,12531,1,2.8,2,75.39297,2012,1,755156
2013,4721,2230,156553,14238,0,2.9,1,63.6667641,2013,1,595119
2013,4721,2230,156553,14238,0,2.9,2,68.1337202,2013,1,595119
2013,4721,2250,139548,13984,0,3,1,48.8107149,2013,0,0
2013,4721,2250,139548,13984,0,3,2,48.1409689,2013,0,0
2013,4721,2250,152053,14333,0,3,1,53.2776711,2013,1,940184
2013,4721,2250,152053,14333,0,3,2,35.8532708,2013,1,940184
2013,4721,2250,155820,12533,1,2.8,1,45.1244352,2011,1,1061421
2013,4721,2250,155820,12533,1,2.8,2,31.7213364,2011,1,1061421
2013,4721,2250,155843,13991,1,3,1,52.4971433,2011,1,871341
2013,4721,2250,155843,13991,1,3,2,49.1457366,2011,1,871341
2013,4721,2250,155853,13521,1,2.7,1,47.9168776,2011,1,761392
2013,4721,2250,155853,13521,1,2.7,2,30.3816957,2011,1,761392
2013,4721,2250,156281,12531,1,2.9,1,46.129203,2012,0,0
2013,4721,2250,156281,12531,1,2.9,2,44.0090345,2012,0,0
2013,4721,2250,156314,12531,1,2.8,1,39.3156079,2012,1,755156
2013,4721,2250,156314,12531,1,2.8,2,37.5303125,2012,1,755156
2013,4721,2250,156553,14238,0,2.9,1,53.5017624,2013,1,595119
2013,4721,2250,156553,14238,0,2.9,2,43.8957249,2013,1,595119
2013,4721,2260,139548,13984,0,3,1,80.9778548,2013,0,0
2013,4721,2260,139548,13984,0,3,2,82.7655294,2013,0,0
2013,4721,2260,152053,14333,0,3,1,80.0863966,2013,1,940184
2013,4721,2260,152053,14333,0,3,2,76.8457717,2013,1,940184
2013,4721,2260,155820,12533,1,2.8,1,77.2939543,2011,1,1061421
2013,4721,2260,155820,12533,1,2.8,2,81.4260374,2011,1,1061421
2013,4721,2260,155843,13991,1,3,1,81.4260374,2011,1,871341
2013,4721,2260,155843,13991,1,3,2,82.7655294,2011,1,871341
2013,4721,2260,155853,13521,1,2.7,1,74.723224,2011,1,761392
2013,4721,2260,155853,13521,1,2.7,2,73.9425476,2011,1,761392
2013,4721,2260,156281,12531,1,2.9,1,75.8411526,2012,0,0
2013,4721,2260,156281,12531,1,2.9,2,80.4212696,2012,0,0
2013,4721,2260,156314,12531,1,2.8,1,84.6641345,2012,1,755156
2013,4721,2260,156314,12531,1,2.8,2,82.0957834,2012,1,755156
2013,4721,2260,156553,14238,0,2.9,1,75.2821883,2013,1,595119
2013,4721,2260,156553,14238,0,2.9,2,82.7655294,2013,1,595119
2013,4721,2290,139548,13984,0,3,1,46.464076,2013,0,0
2013,4721,2290,139548,13984,0,3,2,48.2517506,2013,0,0
2013,4721,2290,152053,14333,0,3,1,44.2305979,2013,1,940184
2013,4721,2290,152053,14333,0,3,2,46.0184213,2013,1,940184
2013,4721,2290,155820,12533,1,2.8,1,39.7637905,2011,1,1061421
2013,4721,2290,155820,12533,1,2.8,2,41.5514652,2011,1,1061421
2013,4721,2290,155843,13991,1,3,1,43.0018876,2011,1,871341
2013,4721,2290,155843,13991,1,3,2,41.2165921,2011,1,871341
2013,4721,2290,155853,13521,1,2.7,1,46.5773856,2011,1,761392
2013,4721,2290,155853,13521,1,2.7,2,42.1080503,2011,1,761392
2013,4721,2290,156281,12531,1,2.9,1,51.6031573,2012,0,0
2013,4721,2290,156281,12531,1,2.9,2,45.5726179,2012,0,0
2013,4721,2290,156314,12531,1,2.8,1,43.7849432,2012,1,755156
2013,4721,2290,156314,12531,1,2.8,2,55.6244587,2012,1,755156
2013,4721,2290,156553,14238,0,2.9,1,50.5985383,2013,1,595119
2013,4721,2290,156553,14238,0,2.9,2,51.379066,2013,1,595119
2013,4721,2310,139548,13984,0,3,1,90.6972018,2013,0,0
2013,4721,2310,139548,13984,0,3,2,71.8199999,2013,0,0
2013,4721,2310,152053,14333,0,3,1,79.7489957,2013,1,940184
2013,4721,2310,152053,14333,0,3,2,78.633595,2013,1,940184
2013,4721,2310,155820,12533,1,2.8,1,84.9990075,2011,1,1061421
2013,4721,2310,155820,12533,1,2.8,2,65.9002422,2011,1,1061421
2013,4721,2310,155843,13991,1,3,1,80.5322,2011,1,871341
2013,4721,2310,155843,13991,1,3,2,63.5534545,2011,1,871341
2013,4721,2310,155853,13521,1,2.7,1,78.1854124,2011,1,761392
2013,4721,2310,155853,13521,1,2.7,2,70.4803592,2011,1,761392
2013,4721,2310,156281,12531,1,2.9,1,83.213712,2012,0,0
2013,4721,2310,156281,12531,1,2.9,2,81.5368191,2012,0,0
2013,4721,2310,156314,12531,1,2.8,1,81.9850017,2012,1,755156
2013,4721,2310,156314,12531,1,2.8,2,77.1807934,2012,1,755156
2013,4721,2310,156553,14238,0,2.9,1,79.303341,2013,1,595119
2013,4721,2310,156553,14238,0,2.9,2,81.3152557,2013,1,595119
2013,4721,2320,139548,13984,0,3,1,77.8505394,2013,0,0
2013,4721,2320,139548,13984,0,3,2,73.9425476,2013,0,0
2013,4721,2320,152053,14333,0,3,1,72.7138372,2013,1,940184
2013,4721,2320,152053,14333,0,3,2,78.8576863,2013,1,940184
2013,4721,2320,155820,12533,1,2.8,1,65.0064049,2011,1,1061421
2013,4721,2320,155820,12533,1,2.8,2,71.9307816,2011,1,1061421
2013,4721,2320,155843,13991,1,3,1,67.4638255,2011,1,871341
2013,4721,2320,155843,13991,1,3,2,71.0369443,2011,1,871341
2013,4721,2320,155853,13521,1,2.7,1,68.0227898,2011,1,761392
2013,4721,2320,155853,13521,1,2.7,2,66.1243335,2011,1,761392
2013,4721,2320,156281,12531,1,2.9,1,72.7138372,2012,0,0
2013,4721,2320,156281,12531,1,2.9,2,77.1807934,2012,0,0
2013,4721,2320,156314,12531,1,2.8,1,67.5747559,2012,1,755156
2013,4721,2320,156314,12531,1,2.8,2,65.0064049,2012,1,755156
2013,4721,2320,156553,14238,0,2.9,1,58.6408437,2013,1,595119
2013,4721,2320,156553,14238,0,2.9,2,81.0911644,2013,1,595119
2013,4721,2340,139548,13984,0,3,1,60.3153574,2013,0,0
2013,4721,2340,139548,13984,0,3,2,58.1928098,2013,0,0
2013,4721,2340,152053,14333,0,3,1,65.5653692,2013,1,940184
2013,4721,2340,155820,12533,1,2.8,1,59.6456114,2011,1,1061421
2013,4721,2340,155820,12533,1,2.8,2,50.4852287,2011,1,1061421
2013,4721,2340,155843,13991,1,3,1,60.2045757,2011,1,871341
2013,4721,2340,155843,13991,1,3,2,54.3955997,2011,1,871341
2013,4721,2340,155853,13521,1,2.7,1,57.9687185,2011,1,761392
2013,4721,2340,155853,13521,1,2.7,2,54.619691,2011,1,761392
2013,4721,2340,156281,12531,1,2.9,1,63.5534545,2012,0,0
2013,4721,2340,156281,12531,1,2.9,2,52.607925,2012,0,0
2013,4721,2340,156314,12531,1,2.8,1,67.4638255,2012,1,755156
2013,4721,2340,156314,12531,1,2.8,2,53.2776711,2012,1,755156
2013,4721,2340,156553,14238,0,2.9,1,63.4426728,2013,1,595119
2013,4721,2340,156553,14238,0,2.9,2,62.2139625,2013,1,595119
2013,4721,2405,139548,13984,0,3,1,54.8205851,2013,0,0
2013,4721,2405,139548,13984,0,3,2,66.8021093,2013,0,0
2013,4721,2405,152053,14333,0,3,1,58.2937773,2013,1,940184
2013,4721,2405,152053,14333,0,3,2,54.8730762,2013,1,940184
2013,4721,2405,155820,12533,1,2.8,1,49.8151853,2011,1,1061421
2013,4721,2405,155820,12533,1,2.8,2,57.9920644,2011,1,1061421
2013,4721,2405,155843,13991,1,3,1,52.6552117,2011,1,871341
2013,4721,2405,155843,13991,1,3,2,56.8876675,2011,1,871341
2013,4721,2405,155853,13521,1,2.7,1,40.7078885,2011,1,761392
2013,4721,2405,156281,12531,1,2.9,1,58.9638207,2012,0,0
2013,4721,2405,156281,12531,1,2.9,2,62.4622919,2012,0,0
2013,4721,2405,156314,12531,1,2.8,1,62.4805821,2012,1,755156
2013,4721,2405,156314,12531,1,2.8,2,62.1170099,2012,1,755156
2013,4721,2405,156553,14238,0,2.9,1,63.2602176,2013,1,595119
2013,4721,2405,156553,14238,0,2.9,2,59.6795151,2013,1,595119
2013,4721,2409,139548,13984,0,3,1,72.5452111,2013,0,0
2013,4721,2409,139548,13984,0,3,2,77.3171515,2013,0,0
2013,4721,2409,152053,14333,0,3,1,67.3659807,2013,1,940184
2013,4721,2409,152053,14333,0,3,2,58.1111733,2013,1,940184
2013,4721,2409,155820,12533,1,2.8,1,72.5950257,2011,1,1061421
2013,4721,2409,155820,12533,1,2.8,2,72.1144265,2011,1,1061421
2013,4721,2409,155843,13991,1,3,1,69.1380419,2011,1,871341
2013,4721,2409,155843,13991,1,3,2,73.7563748,2011,1,871341
2013,4721,2409,155853,13521,1,2.7,1,68.5778879,2011,1,761392
2013,4721,2409,155853,13521,1,2.7,2,70.5090583,2011,1,761392
2013,4721,2409,156281,12531,1,2.9,1,74.4085742,2012,0,0
2013,4721,2409,156281,12531,1,2.9,2,76.8184108,2012,0,0
2013,4721,2409,156314,12531,1,2.8,1,76.5773677,2012,1,755156
2013,4721,2409,156314,12531,1,2.8,2,78.1993902,2012,1,755156
2013,4721,2409,156553,14238,0,2.9,1,77.1373729,2013,1,595119
2013,4721,2420,139548,13984,0,3,1,60.8743217,2013,0,0
2013,4721,2420,139548,13984,0,3,2,61.3201252,2013,0,0
2013,4721,2420,152053,14333,0,3,1,72.6030555,2013,1,940184
2013,4721,2420,152053,14333,0,3,2,60.7610121,2013,1,940184
2013,4721,2420,155820,12533,1,2.8,1,61.6549982,2011,1,1061421
2013,4721,2420,155820,12533,1,2.8,2,62.7729268,2011,1,1061421
2013,4721,2420,155843,13991,1,3,1,57.6336968,2011,1,871341
2013,4721,2420,155843,13991,1,3,2,59.9804844,2011,1,871341
2013,4721,2420,155853,13521,1,2.7,1,66.4592065,2011,1,761392
2013,4721,2420,155853,13521,1,2.7,2,58.1928098,2011,1,761392
2013,4721,2420,156281,12531,1,2.9,1,47.4712229,2012,0,0
2013,4721,2420,156281,12531,1,2.9,2,52.607925,2012,0,0
2013,4721,2420,156314,12531,1,2.8,1,52.8320163,2012,1,755156
2013,4721,2420,156314,12531,1,2.8,2,53.1668894,2012,1,755156
2013,4721,2420,156553,14238,0,2.9,1,71.2610356,2013,1,595119
2013,4721,2420,156553,14238,0,2.9,2,68.8034662,2013,1,595119
2013,4721,2440,139548,13984,0,3,1,57.1764434,2013,0,0
2013,4721,2440,139548,13984,0,3,2,55.3602183,2013,0,0
2013,4721,2440,152053,14333,0,3,1,59.6975078,2013,1,940184
2013,4721,2440,152053,14333,0,3,2,55.0579107,2013,1,940184
2013,4721,2440,155820,12533,1,2.8,1,53.041535,2011,1,1061421
2013,4721,2440,155820,12533,1,2.8,2,52.9414597,2011,1,1061421
2013,4721,2440,155843,13991,1,3,1,46.1854117,2011,1,871341
2013,4721,2440,155843,13991,1,3,2,49.8135496,2011,1,871341
2013,4721,2440,155853,13521,1,2.7,1,52.2345387,2011,1,761392
2013,4721,2440,155853,13521,1,2.7,2,55.8649071,2011,1,761392
2013,4721,2440,156281,12531,1,2.9,1,58.7882057,2012,0,0
2013,4721,2440,156281,12531,1,2.9,2,56.1672147,2012,0,0
2013,4721,2440,156314,12531,1,2.8,1,54.3530714,2012,1,755156
2013,4721,2440,156314,12531,1,2.8,2,50.5204706,2012,1,755156
2013,4721,2440,156553,14238,0,2.9,1,51.4275423,2013,1,595119
2013,4721,2440,156553,14238,0,2.9,2,53.443918,2013,1,595119
2013,4721,2450,139548,13984,0,3,1,51.2251612,2013,0,0
2013,4721,2450,152053,14333,0,3,1,46.0674924,2013,1,940184
2013,4721,2450,152053,14333,0,3,2,55.4625241,2013,1,940184
2013,4721,2450,155820,12533,1,2.8,1,59.5797372,2011,1,1061421
2013,4721,2450,155820,12533,1,2.8,2,66.0489424,2011,1,1061421
2013,4721,2450,155843,13991,1,3,2,51.7298499,2011,1,871341
2013,4721,2450,155853,13521,1,2.7,1,66.3357853,2011,1,761392
2013,4721,2450,155853,13521,1,2.7,2,55.7469877,2011,1,761392
2013,4721,2450,156281,12531,1,2.9,1,70.168386,2012,0,0
2013,4721,2450,156281,12531,1,2.9,2,58.3703579,2012,0,0
2013,4721,2450,156314,12531,1,2.8,1,58.9038945,2012,1,755156
2013,4721,2450,156314,12531,1,2.8,2,70.3862319,2012,1,755156
2013,4721,2450,156553,14238,0,2.9,1,64.0148715,2013,1,595119
2013,4721,2450,156553,14238,0,2.9,2,63.7302591,2013,1,595119
2013,4721,2530,139548,13984,0,3,1,67.5494769,2013,0,0
2013,4721,2530,139548,13984,0,3,2,71.1847524,2013,0,0
2013,4721,2530,152053,14333,0,3,1,67.5494769,2013,1,940184
2013,4721,2530,152053,14333,0,3,2,66.0358568,2013,1,940184
2013,4721,2530,155820,12533,1,2.8,1,64.3195583,2011,1,1061421
2013,4721,2530,155820,12533,1,2.8,2,60.078924,2011,1,1061421
2013,4721,2530,155843,13991,1,3,1,64.6223121,2011,1,871341
2013,4721,2530,155843,13991,1,3,2,72.1953194,2011,1,871341
2013,4721,2530,155853,13521,1,2.7,1,54.0195367,2011,1,761392
2013,4721,2530,155853,13521,1,2.7,2,60.2792233,2011,1,761392
2013,4721,2530,156281,12531,1,2.9,1,65.2278196,2012,0,0
